author,stars,comment
"i*****z",5,"Packaging:So beautiful Beauty Profile:Good and really coverage  Receive with good item and fast delivery by seller"
"aslindabdullah",5,"Kulit kuning langsat mcm i better ambil code ni atau 03."
"p*****s",5,"User Tips:Best to use with Translucent Setting Powder Beauty Effect:Matte coverage (8.5/10), Super Lightweight Usage Experience:Easy to blend  Long lasting matte affect. Doesn’t clog pores after use. Easy to remove.  Repeated order! Tahan 5 hours and above. Requires touchup of powder and dabbing of tissue after 5 hours to remove excess oil."
"d*****s",5,"Enjoy FREE 1 month of iQIYI Standard VIP to watch the latest drama, Mawar Dahlia! Subscribe @Celcom Life app > SHOP > StreamMORE icon."
"ila5924",5,"Packaging:ok Beauty Profile:ok User Tips:ok  Barang sampai cukup smua dlm keadaan elok tiada kerosakan semuanya ok trima kasih seller"
"a*****1",5,"Beauty Profile:beli utk ❤️🤣 User Tips:beli utk ❤️🤣 Packaging:tak tau yg dlm kotak..tp packaging nya yg terbaik👍"
"bbvaree01",5,"Sorry video/pic not related but the product is very good will repeat again"
"s*****7",5,"Packaging:Jeans!!!! Benefits:Not yet Use Usage Experience:love the limited edition packaging 😍"
"miss_cantik",5,"CelcomDigi: Anda telah berjaya reload RM 10.00 dengan SST 6%.Amaun dikreditkan: RM 34.19 Sah hingga 21/11/2025. Dapatkan Pas Internet hanya serendah RM1 di aplikasi MyDigi."
"s*****3",5,"Packaging:ok Benefits:ok  Nice bantu tutup parut kat muka , kulit nampak licin je pakai . Cuma terpilih warna gelap sikit dengan kulit. Lain kali kena pilih warna cerah sikit"
"m*****_",5,"Sorry gambar tak related. Well semua tahu skintific ni bagus tak perlu nak review dah haha. My skin tak gelap pun tau tapi bila pakai Patel rasa mcm make up tak secantik beige. So now I pakai beige je then loose powder ambik lighter untuk cover."
"a*****y",5,"Atas 03 warm almond bawah petal"
"ainulnadhirah159",5,"niceeee oxidised jugak sikit rasa kena pakai setting spray"
"f*****7",5,"Beauty Effect:pigmented Packaging:good Usage Experience:nice  Nicee coverage lain kali boleh repeat lagi"
"g*****2",4,"7th order, 8th arrival. Repeat purchase.  Good coverage and suitable for combination skin. Price at shopee is much cheaper than retail shop. Stock with long expiry date - June 2029."
"g*****2",4,"Beauty Effect:Matte cushion Packaging:Elegant design Beauty Profile:Oil control  20th order, 22nd receive. 2 days delivery as per  committed.  Worth to buy, reasonable price, good coverage effect, suitable for oily skin, long lasting puff and elegant design.  Once used, will repeat buying. Buy from shopee at lower price than physical shop from guardian, watson, etc."
"33wong",4,"super fast deliveryyyy… packing good receive in good condition… always good qualityyyy… Excellent value for money  very good price save more …"
"map5278",4,"Beauty Profile:Well blended with skin colour User Tips:Apply after applying moisturizer Benefits:Waterproof and oil controlled  Have been using this product for about 1 1/2 years..suitable for my skin..recommended product..the parcel well wrapped by the seller.."
"yon.yr",4,"Warm ivory ni cmni. Kuning sikit but still cerah bg aku. Petal plak terlalu gelap n merah. Skintific ni aku hrp dia fix their shade je sbb cm xkena sikit, byk ke pinkish. WI dh kuning tp still lari jauh warna dia. Finishing cntik tu jela mantap dia"
"h*****f",4,"User Tips:Normal use Packaging:Normal Beauty Effect:natural, coverage effect is good in the begg  Well received item with good condition. Its matte cream but it looks nice on skin in the beginning but it is not works on oily face."
"j*****4",4,"Coverage:Full coverage..perfect for oliy skin Texture:Smooth and easy to blend"
"bvshennnn",4,"给你 50 字左右的英文好评，包含“已经回购五次”：  I’ve repurchased at least five times already. The texture is lightweight, blends smoothly, and gives a natural and flawless finish. It lasts all day without caking, making it my go-to foundation for daily use"
"map5278",4,"Beauty Effect:well coverage User Tips:apply this matte cushion after face cream application Benefits:water proof & long lasting  fast delivery.Recommended product & very responsive seller.Will repeat order again"
"m*****j",4,"Love the packaging design is beautiful, and the color suits my skin tone, but sadly the foundation is not suitable for my skin type."
"maxoc494",4,"Beauty Effect:natural Benefits:waterproof Packaging:nice packaging  Lawa jeans nya tapi salah kod tu sampai sy order petal yg sampai almond 🥲"
"maureenlibu",4,"Memang barang baik pun..tapi seller salah send..saya order petal. Tapi dapat ivory.😪 Tak apala..malas pulak nak pulang pulang balik ni ..code ivory pun ok jugala.. nanti saya order balik ye..👍"
"a*****n",4,"Beauty Profile:Not tested Benefits:Not tested Beauty Effect:None to share as not teated yet  Received in good time with just a little squash on one side of the box. Not tested yet as I bought this for a friend. Expiry date is a long way to go @ August, 2027."
"yantiahmad90",4,"Beauty Profile:cantik Packaging:ok Benefits:waterproof  Cantikk sgt mmg da biasa pakai cushion ni je .. tahan lama gila makeup . So mmg beli refill je sbb dah beli banyak kali . Ok thanks"
"r*****3",4,"barang sampai dengan selamat & pantas harga berbaloi belum try lagi code ni harap sesuai la"
"sz.mummysiti",4,"Beauty Effect:matte User Tips:oily skin recomended Usage Experience:easy to blend  Thnks brg sy smpai dgn baik. Repeat again n again."
"n*****i",4,"User Tips:should try to use this sets with loose powder Benefits:waterproof, oil coverage is lasted for 2-3 hours even after spray usage (i don’t use loose powder). Beauty Effect:pigmented  Received within 4 days. Had high expectation with this blue set but a bit dissapointed. Usually my face become oily after 7-8 hours (FD and compact powder without use loose powder).   Powder foundation skintific (blue) lasts for 1-2 hours before it becomes oily on my T zone. This sets (compact fd and setting spray) lasts for 2-3 hours. Great finishing and smooth, high coverage."
"n*****0",4,"User Tips:Item diterima dalam keadaan baik. Pembungkusan yang sempurna"
"jujue88oo",4,"Packaging:good packaging Usage Experience:blum try, sbelum ni pakai kakak pnya wrna gold best gila intact je kat muka  Bli yg biru sbb kita pnya oily skin,,nk try pakai ssuai x harap2 x brmnyak walaupun mekap lama"
"t*****6",4,"Beauty Effect:matte User Tips:utk oily skin sesuai Packaging:menarik  I ni jenis dry to normal skin.saja nk cuba yang packaging biru ni.sekali nohh betol2 matte kat muka.i pakai ada crack sikit.maybe depend masing2 punya kulit or cara.kalau muka lembap gitu sesuai pakai trus."
"b*****3",4,"Benefits:Oil control Beauty Effect:Matte Beauty Profile:Oily skin  Fast delivery and products received in good condition  Good 👍"
"f*****a",4,"Beauty Profile:Oily skin Benefits:Lasting powder Packaging:Good  Received in a good condition and value for money……Good packaging and fast delivery……"
"y*****0",4,"Packaging:safe packaging, nice design  Haven’t try yet can’t give any comment  Received in good condition ya"
"e*****0",4,"Good product quality. Good value for money. Fast delivery."
"r*****7",4,"Fast delivery. Dah banyak Kali dah beli kat sini..highly recommended tau"
"evangeline0706",4,"Usage Experience:Not try yet Beauty Effect:Not try yet User Tips:Not try yet  Good packaging... Fast delivery...."
"avocado_0_4",4,"Usage Experience:everyday use Beauty Effect:pigmented Packaging:nice"
"t*****i",4,"User Tips:guna mcm biasa je Packaging:Wow Benefits:good coverage  Before this pakai code beige tapi sama mcm kulit saya yg sawo matang . So try petal untuk 1 colour tone up . Best tapi rasa berat sikit lah sbb full coverage tutup segala cela . Recomended . Longlasting jugak lah"
"i*****9",4,"User Tips:haven't try Beauty Effect:haven't try Benefits:haven't try  Buy it during live and got cheaper, fast delivery to sarawak, order on 8 september and receive by 10 september."
"a*****n",4,"Benefits:Not tested Beauty Effect:Not tested User Tips:None to share as not tested yet  Item received with the product packaging box in a good condition, no dents. Not tested yet as I bought this for a friend."
"s*****l",4,"Usage Experience:Good Packaging:Good Beauty Profile:fair skin  Dah guna matte cushion ni bbrpa bulan. Mmg senang nak blend kat muka. Rasa ringan dan nampak natural."
"f*****7",4,"Received in good condition. Coverage is good. Lightweight. And suit to my skin"
"n*****h",4,"Benefits:not waterproof  the shade is like too lighter than the gold version one for me it is easy to crack around the smile line but overall the applicator made it look smooth on my face quite good la not bad"
"j*****g",4,"Benefits:oil control effect Beauty Effect:matte Usage Experience:smooth texture  i couldn't believe that so fast delivery， received in 2 days tqqqsm"
"n*****a",4,"Beauty Profile:sesuai dengan tone saya Beauty Effect:matte finishing  Barang sampai dalam keadaan baik 👍🏻"
"hirmasafieyza",4,"Beauty Profile:Oil skin Packaging:Cantik  Harap sesuai dgn kulit.. Baru nak try pakai.. Barang cepat sampai sarawak.. 👍"
"33wong",4,"Usage Experience:已经用了1年多 Packaging:包装完整 漂亮 User Tips:快递很给力很快就收到！  已经回购好多次了 遮瑕效果很好 粉状很服帖 不会卡粉 很自然均匀 大力推荐 价格合理 还没试过的朋友不妨试试哦"
"m*****n",4,"Barang sampai dalam keadaan yang baik. Terima kasih seller"
"s*****i",4,"Usage Experience:setahun User Tips:dap dap dulu baru pakai Packaging:menarik  Dah guna hampir setahun. Sangat sesuai dengan kulit yang berminyak. Kulit pun boleh tahan sensitif. Nak kata tahan lama sangat taklah, 5,6 jam tu tahan. Lebih tu tak. But nice."
"q*****b",4,"The packaging is very exclusive but i think i should take one shade lighter next time but um if you’re sweating a lot I don’t think this is the right one because it will crack"
"w*****_",4,"penghantaran pntas , tp sy trsalah code , sptutnya sy order almond bkn petal tp okey jgala hahahahah"
"g*****2",4,"27th order, 30th arrival.  Poor delivery service provider.  No whatsapp update for the completion of delivery.  Cheaper price to buy from Shopee,  compare with physical shop."
"myradin08",4,"Packaging:Okey User Tips:Dont know how haha Beauty Effect:Just nice - tak cracky  Hehe Sampai dah refill fd kita . Memang best pakai outdoor indoor , cantik je kejadiaan nya . Thx seller"
"a*****h",4,"The best cushion foundation memang tak tukar lain dah. Cuma packaging boleh tebalkan sikit lgi kot sebab barang sampai kotak kemek sikit"
"w*****f",4,"Benefits:okay Packaging:okay Beauty Profile:combination  Good coverage, suitable for combination skin with some flaws."
"a*****h",4,"Received in good condition and yet to use"
"a*****e",4,"User Tips:baru try Beauty Profile:tak pasti Usage Experience:mudahn sesuai dgn kulit sya  Alhamdulillah brg smpai dlm kedaan baikk terima ksh sler.."
"nursyasya.asr",4,"Usage Experience:3-4 month before it oxidise Beauty Profile:natural undertone with dry and sensitive skin. Manage to cover my scar. Beauty Effect:matte finishing and a bit drying for dry skin people.  I’ve been using this for a long time already and definitely love it everytime. But I think recently I I notice that my skin become more dry even though I already prepping my face properly. 😣"
"seeyen_l",4,"User Tips:Cushion powder is easy to use & absorb by skin. Beauty Effect:The coverage effect from my friends are great. Usage Experience:ease of application."
"c*****s",4,"Not really to my preference, seems too matte for me. I preferred something more natural or maybe with some glow but not oily on skin. I tried layering to cover my freckles but it feels abit thick on my skin. Maybe will give your new cushion a try as that has a glow effect which may be better for me"
"syaz_ana13",4,"barang sampai dgn selamat tp delivery veryyy slow. order 24hb sampai 30hb so sape ii yg nak urgent better beli kt retail store je."
"y*****k",4,"The tone on face will be faded due to oxidation. So i think even yellow face tone also can use this 00Porcelain, it will slowly blend and natural as your original face tone."
"d*****8",4,"Benefits:不错 Beauty Effect:不错 Beauty Profile:不错  额 感觉颜色不是我，货品是不错啦，很好用，但就是01 对多数亚洲男生太白了，还是02适合罢了，啊呀，买错 可惜去"
"c*****2",4,"User Tips:SKINTIFIC是由广州蜚美网络科技有限公司于印度尼西亚创立的本土护肤品牌，专注建立皮肤屏障，强调产品的核心成分与科技。 创立不到两年，如今俨然成为了东南亚版的“完美日记”。 品牌母公司是广州蜚美网络科技有限公司，是国际化新消费护肤品牌公司。"
"n*****7",4,"Function sangat. Thankyou. Fast delivery!! Will repeat barang pun okay ja hehe"
"t*****n",4,"em boyeh la if kena sapu betul2 maybe lebih cantik & x crack. tadi main cincai2 je letak bole cek vd tu, nasib baik masuk jg kulit kita🤭 skin tu nmpk natural & berseri emmm beli lahhh dpt murr2 ja ada promoooo , tQ 🫶🏻"
"e*****f",4,"Agak kesat tetapi macam anti badai. Saya jadikan ia sebagai concealer so senang sikit nak concil lebihan eyebrow. Penghantaran laju cumanya ingatkan jeans denim. Seller lain kali kta je lah nak habiskan stock lama. Sampai2 hat lama ingatkan yg denim tu"
"y*****n",4,"Beauty Profile:oily skin and pore Packaging:hood Usage Experience:overall good but a bit hard to cover the pore"
"p*****r",4,"Beauty Effect:tidak sangat cover Usage Experience:ok lembut Beauty Profile:jadi kelabu salah warna tidak cover tidak tutup ada masalah kulit di muka bintik hitam  Siapa nak beli kena betul betul pilih warna nanti jadi kelabu,tidak betul-betul tutup bintik-bintik hitam di muka. Jangan salah pilih warna nanti menyesal rugi nanti kalau salah warna."
"n*****2",4,"not suitable for woman who like light light makeup.. better barefaced.. thanks skintific. im loyal with ur skincare product."
"r*****5",4,"Packaging:7/10  belum guna lagi tapi i tahu barang baik punya. packaging lah sikit tidak memuaskan."
"t*****n",4,"Packaging:dented  packaging sedikit dented. nasib beli yang refill je. tolong alert ya lain kali, especially untuk yang beli full punya. nanti cermin pecah pula."
"bettyanne544",4,"Kiri tu code petal bekas gold,kanan yg bekas biru..tak sama warna bila guna..pakai yg biru muka jadi putih sgt padahal sama code je..so better amik yg gelap sikit klu yg biru nie.."
"d*****k",4,"1st time dapat bungkusan yg sangat² tidak rapi...biasanya skintific bungkus dengan baik...xde kerosakan...dah la beli banyak tapi macam tu jer dia bungkus....kalau dulu dia akan masukkan dalam kotak...yg ni asal tangkap muat jer...better beli kat seller lain lepas ni...nak cuba beli kat tempat lain pulak...dah banyak kali beli kat sini..."
"p*****8",4,"It takes less than 10 minutes to place an order. It is impossible to change the style. Because I'm afraid the color is not suitable, but it doesn't matter. The goods are still good or not bad. Thank you. But the customer really needs to improve. The customer requests that the exchange has not been sent yet. It can be replaced. I hope this can be improved."
